Student_ID,Name,Email,Preferred_Domain,JEE_Score,Admission_Enquiry
STU01575,Joshua Sahota,joshua.sahota@college.edu,IT,128,BTech
STU01576,Meera Sundaram,meera.sundaram@college.edu,Data_Science,219,MTech
STU01577,Yug Biswas,yug.biswas@college.edu,Mechanical,181,BTech
STU01578,Damini Bera,damini.bera@college.edu,Aeronautical_Engineering,74,MTech
STU01579,Leena Varty,leena.varty@college.edu,Civil_Engineering,166,BTech
STU01580,Sai Mall,sai.mall@college.edu,Electronics,135,MTech
STU01581,Bhavya Kadakia,bhavya.kadakia@college.edu,Electronics,177,BTech
STU01582,Noah Sura,noah.sura@college.edu,AI_ML,66,BTech
STU01583,Tamanna Dada,tamanna.dada@college.edu,Aeronautical_Engineering,97,BTech
STU01584,Sanya Merchant,sanya.merchant@college.edu,Mechanical,51,BTech
STU01585,Indali Pandit,indali.pandit@college.edu,Mechanical,74,BTech
STU01586,Noah Sami,noah.sami@college.edu,Civil_Engineering,183,BTech
STU01587,Rajata Shetty,rajata.shetty@college.edu,Electronics,168,BTech
STU01588,Amrita Magar,amrita.magar@college.edu,Civil_Engineering,294,MTech
STU01589,Dakshesh Dhingra,dakshesh.dhingra@college.edu,IT,138,BTech
STU01590,Faraj Oommen,faraj.oommen@college.edu,Computer_Science,145,MTech
STU01591,Bachittar Zachariah,bachittar.zachariah@college.edu,Computer_Science,139,BTech
STU01592,Azaan Zacharia,azaan.zacharia@college.edu,IT,58,BTech
STU01593,Abhimanyu Madan,abhimanyu.madan@college.edu,Aeronautical_Engineering,172,BTech
STU01594,Chandran Rajan,chandran.rajan@college.edu,Computer_Science,76,BTech
STU01595,Omaja Srivastava,omaja.srivastava@college.edu,Computer_Science,102,BTech
STU01596,Turvi Deep,turvi.deep@college.edu,Mechanical,161,BTech
STU01597,Chasmum Sheth,chasmum.sheth@college.edu,Data_Science,60,BTech
STU01598,Samesh Kumer,samesh.kumer@college.edu,Computer_Science,143,BTech
STU01599,Umang Gupta,umang.gupta@college.edu,Civil_Engineering,45,BTech
STU01600,Vedant Talwar,vedant.talwar@college.edu,Civil_Engineering,177,BTech
STU01601,Gauri Mannan,gauri.mannan@college.edu,Civil_Engineering,177,BTech
STU01602,Jyoti Singhal,jyoti.singhal@college.edu,Civil_Engineering,153,MTech
STU01603,Diya Khurana,diya.khurana@college.edu,Computer_Science,48,BTech
STU01604,Krishna Garde,krishna.garde@college.edu,Computer_Science,289,MTech
STU01605,Fitan Tailor,fitan.tailor@college.edu,Electronics,155,BTech
STU01606,Chaman Sen,chaman.sen@college.edu,Civil_Engineering,209,MTech
STU01607,Gauri Bobal,gauri.bobal@college.edu,Cyber_Security,99,BTech
STU01608,Qadim Doctor,qadim.doctor@college.edu,Electronics,149,BTech
STU01609,Oviya Narang,oviya.narang@college.edu,Computer_Science,170,BTech
STU01610,Robert Manda,robert.manda@college.edu,Mechanical,135,BTech
STU01611,Saumya Thaker,saumya.thaker@college.edu,AI_ML,164,MTech
STU01612,Waida Taneja,waida.taneja@college.edu,AI_ML,120,BTech
STU01613,Bishakha Borah,bishakha.borah@college.edu,Cyber_Security,32,MTech
STU01614,Atharv Khanna,atharv.khanna@college.edu,Computer_Science,201,BTech
STU01615,Omkaar Ram,omkaar.ram@college.edu,Civil_Engineering,57,BTech
STU01616,Odika Keer,odika.keer@college.edu,Data_Science,210,BTech
STU01617,Krishna Rau,krishna.rau@college.edu,Electronics,77,BTech
STU01618,Kai Choudhry,kai.choudhry@college.edu,Electronics,101,BTech
STU01619,Warinder Choudhary,warinder.choudhary@college.edu,Data_Science,82,BTech
STU01620,Ojas Lala,ojas.lala@college.edu,Data_Science,163,BTech
STU01621,Ayush Ganesh,ayush.ganesh@college.edu,IT,89,BTech
STU01622,Ekavir Hegde,ekavir.hegde@college.edu,Cyber_Security,222,BTech
STU01623,Yash Karnik,yash.karnik@college.edu,AI_ML,143,BTech
STU01624,Tanish Sule,tanish.sule@college.edu,Aeronautical_Engineering,175,MTech
STU01625,Krish Balay,krish.balay@college.edu,Mechanical,100,BTech
STU01626,Zaitra Grewal,zaitra.grewal@college.edu,Cyber_Security,116,MTech
STU01627,Krish Bal,krish.bal@college.edu,Mechanical,68,BTech
STU01628,Sachi Anne,sachi.anne@college.edu,Computer_Science,107,BTech
STU01629,Adweta Suresh,adweta.suresh@college.edu,Aeronautical_Engineering,122,BTech
STU01630,Warda Sidhu,warda.sidhu@college.edu,Civil_Engineering,300,MTech
STU01631,Ryan Handa,ryan.handa@college.edu,IT,153,BTech
STU01632,Chaaya Kapadia,chaaya.kapadia@college.edu,Data_Science,52,BTech
STU01633,Kamya Khosla,kamya.khosla@college.edu,Aeronautical_Engineering,222,BTech
STU01634,Turvi Chopra,turvi.chopra@college.edu,Computer_Science,112,MTech
STU01635,Ekani Dutta,ekani.dutta@college.edu,Data_Science,30,BTech
STU01636,Triya Shankar,triya.shankar@college.edu,Cyber_Security,76,MTech
STU01637,Charles Prakash,charles.prakash@college.edu,Data_Science,173,BTech
STU01638,Yauvani Minhas,yauvani.minhas@college.edu,AI_ML,157,MTech
STU01639,Gopal Sastry,gopal.sastry@college.edu,IT,74,MTech
STU01640,Bahadurjit Datta,bahadurjit.datta@college.edu,AI_ML,227,BTech
STU01641,Isha Chandra,isha.chandra@college.edu,Aeronautical_Engineering,178,BTech
STU01642,Joshua Ahluwalia,joshua.ahluwalia@college.edu,Cyber_Security,176,BTech
STU01643,Idika Ghose,idika.ghose@college.edu,Electronics,57,MTech
STU01644,Max Sem,max.sem@college.edu,Mechanical,174,BTech
STU01645,Onveer Pal,onveer.pal@college.edu,Mechanical,299,BTech
STU01646,Baghyawati Bhalla,baghyawati.bhalla@college.edu,Mechanical,141,MTech
STU01647,Lakshmi Rao,lakshmi.rao@college.edu,Computer_Science,167,BTech
STU01648,Nikita Dhar,nikita.dhar@college.edu,Cyber_Security,61,BTech
STU01649,Ekansh Upadhyay,ekansh.upadhyay@college.edu,Aeronautical_Engineering,228,BTech
STU01650,Omya Sen,omya.sen@college.edu,Computer_Science,66,BTech
STU01651,Zaid Batra,zaid.batra@college.edu,Data_Science,165,BTech
STU01652,Aishani Mahajan,aishani.mahajan@college.edu,Mechanical,136,BTech
STU01653,Chanakya Morar,chanakya.morar@college.edu,Aeronautical_Engineering,55,BTech
STU01654,Charvi Sahni,charvi.sahni@college.edu,IT,132,BTech
STU01655,Jeevika Hans,jeevika.hans@college.edu,Aeronautical_Engineering,98,BTech
STU01656,Chameli Mani,chameli.mani@college.edu,Mechanical,68,MTech
STU01657,Aarnav Deep,aarnav.deep@college.edu,Aeronautical_Engineering,52,MTech
STU01658,Upma Varghese,upma.varghese@college.edu,Aeronautical_Engineering,119,BTech
STU01659,Lucky Arora,lucky.arora@college.edu,Computer_Science,75,BTech
STU01660,Faris Oak,faris.oak@college.edu,AI_ML,134,BTech
STU01661,Dalbir Contractor,dalbir.contractor@college.edu,Electronics,143,BTech
STU01662,Indali Shenoy,indali.shenoy@college.edu,Electronics,82,MTech
STU01663,Riya Lalla,riya.lalla@college.edu,Aeronautical_Engineering,100,BTech
STU01664,Yashasvi Dani,yashasvi.dani@college.edu,Civil_Engineering,31,MTech
STU01665,Pushti Chauhan,pushti.chauhan@college.edu,Data_Science,252,BTech
STU01666,Robert Sarna,robert.sarna@college.edu,Electronics,81,BTech
STU01667,Nitara Borra,nitara.borra@college.edu,IT,85,BTech
STU01668,Samarth Chokshi,samarth.chokshi@college.edu,Data_Science,141,BTech
STU01669,Radha Dugal,radha.dugal@college.edu,Mechanical,167,BTech
STU01670,Aarna Sarkar,aarna.sarkar@college.edu,Computer_Science,107,MTech
STU01671,Tanay Savant,tanay.savant@college.edu,AI_ML,151,BTech
STU01672,Lavanya Shroff,lavanya.shroff@college.edu,Cyber_Security,230,MTech
STU01673,Zashil Mittal,zashil.mittal@college.edu,Electronics,165,BTech
STU01674,Owen Tella,owen.tella@college.edu,Computer_Science,122,BTech
STU01675,Libni Madan,libni.madan@college.edu,Aeronautical_Engineering,91,BTech
STU01676,Rachana Mistry,rachana.mistry@college.edu,IT,147,MTech
STU01677,Saanvi Pal,saanvi.pal@college.edu,Cyber_Security,178,BTech
STU01678,Geetika Dugar,geetika.dugar@college.edu,Cyber_Security,208,BTech
STU01679,Tara Kapadia,tara.kapadia@college.edu,Data_Science,300,MTech
STU01680,Urvi Lal,urvi.lal@college.edu,Cyber_Security,156,BTech
STU01681,Rudra Kota,rudra.kota@college.edu,Mechanical,153,BTech
STU01682,Waida Sachdev,waida.sachdev@college.edu,Mechanical,129,MTech
STU01683,Jackson Manne,jackson.manne@college.edu,Data_Science,119,BTech
STU01684,Hitesh Sarma,hitesh.sarma@college.edu,Data_Science,175,MTech
STU01685,Vanya Atwal,vanya.atwal@college.edu,Cyber_Security,88,BTech
STU01686,Suhani Ramachandran,suhani.ramachandran@college.edu,Mechanical,107,BTech
STU01687,Ladli Pandit,ladli.pandit@college.edu,Cyber_Security,123,BTech
STU01688,Mason Dada,mason.dada@college.edu,Civil_Engineering,121,BTech
STU01689,Damini Dhar,damini.dhar@college.edu,Cyber_Security,77,BTech
STU01690,Qasim Loke,qasim.loke@college.edu,IT,156,BTech
STU01691,Isaiah Doctor,isaiah.doctor@college.edu,Cyber_Security,133,BTech
STU01692,Udant Sanghvi,udant.sanghvi@college.edu,Cyber_Security,255,BTech
STU01693,Nathaniel Chaudry,nathaniel.chaudry@college.edu,AI_ML,209,BTech
STU01694,Ijaya Murthy,ijaya.murthy@college.edu,IT,75,BTech
STU01695,Kalpit Tara,kalpit.tara@college.edu,Mechanical,178,BTech
STU01696,Falguni D’Alia,falguni.d’alia@college.edu,Data_Science,151,BTech
STU01697,Hitesh Amble,hitesh.amble@college.edu,Data_Science,108,BTech
STU01698,Panini Varma,panini.varma@college.edu,Computer_Science,137,BTech
STU01699,Amol Sheth,amol.sheth@college.edu,Mechanical,73,BTech
STU01700,Radha Sama,radha.sama@college.edu,Data_Science,171,BTech
STU01701,Pallavi Seth,pallavi.seth@college.edu,Aeronautical_Engineering,151,BTech
STU01702,Ethan Ghose,ethan.ghose@college.edu,Aeronautical_Engineering,135,BTech
STU01703,Dhruv Bose,dhruv.bose@college.edu,Computer_Science,111,MTech
STU01704,Anjali Maharaj,anjali.maharaj@college.edu,Data_Science,120,BTech
STU01705,Vedant Char,vedant.char@college.edu,AI_ML,141,BTech
STU01706,Nachiket Khosla,nachiket.khosla@college.edu,Civil_Engineering,46,BTech
STU01707,Unni Mani,unni.mani@college.edu,Computer_Science,158,MTech
STU01708,Timothy Karan,timothy.karan@college.edu,Mechanical,63,BTech
STU01709,Bhavna Warrior,bhavna.warrior@college.edu,Computer_Science,124,BTech
STU01710,Hredhaan Pradhan,hredhaan.pradhan@college.edu,Aeronautical_Engineering,31,BTech
STU01711,Netra Kapur,netra.kapur@college.edu,AI_ML,151,BTech
STU01712,Hemang Raja,hemang.raja@college.edu,Aeronautical_Engineering,134,BTech
STU01713,Priya Seth,priya.seth@college.edu,Electronics,179,BTech
STU01714,Dev Sekhon,dev.sekhon@college.edu,Computer_Science,156,BTech
STU01715,Edhitha Datta,edhitha.datta@college.edu,Civil_Engineering,233,MTech
STU01716,Radha Singhal,radha.singhal@college.edu,Aeronautical_Engineering,231,BTech
STU01717,Ekaja Sawhney,ekaja.sawhney@college.edu,Computer_Science,87,MTech
STU01718,Kalpit Gara,kalpit.gara@college.edu,IT,164,BTech
STU01719,Daksha Boase,daksha.boase@college.edu,Data_Science,214,BTech
STU01720,Jonathan Sem,jonathan.sem@college.edu,AI_ML,157,MTech
STU01721,Hemang Swamy,hemang.swamy@college.edu,Aeronautical_Engineering,177,BTech
STU01722,Charvi Loke,charvi.loke@college.edu,Cyber_Security,236,MTech
STU01723,Manya Bhatt,manya.bhatt@college.edu,Data_Science,50,BTech
STU01724,Indira Sule,indira.sule@college.edu,Civil_Engineering,116,MTech
STU01725,Darpan Walla,darpan.walla@college.edu,Cyber_Security,166,BTech
STU01726,Jack Sen,jack.sen@college.edu,Electronics,140,MTech
STU01727,Watika Sachdev,watika.sachdev@college.edu,Electronics,158,MTech
STU01728,Nirja Deep,nirja.deep@college.edu,Mechanical,77,BTech
STU01729,Ati Batra,ati.batra@college.edu,Electronics,90,BTech
STU01730,Kiaan Kakar,kiaan.kakar@college.edu,Cyber_Security,52,BTech
STU01731,Anamika Savant,anamika.savant@college.edu,Cyber_Security,130,BTech
STU01732,Sai Bhardwaj,sai.bhardwaj@college.edu,IT,144,BTech
STU01733,Tara Sahota,tara.sahota@college.edu,IT,166,BTech
STU01734,Triya Krishnan,triya.krishnan@college.edu,Computer_Science,276,BTech
STU01735,Guneet Das,guneet.das@college.edu,Aeronautical_Engineering,75,BTech
STU01736,Tanmayi Chahal,tanmayi.chahal@college.edu,Aeronautical_Engineering,117,BTech
STU01737,Jack Jaggi,jack.jaggi@college.edu,IT,246,MTech
STU01738,Anamika Purohit,anamika.purohit@college.edu,Mechanical,134,BTech
STU01739,Raksha Chandra,raksha.chandra@college.edu,AI_ML,167,BTech
STU01740,Gaurang Chacko,gaurang.chacko@college.edu,Aeronautical_Engineering,115,BTech
STU01741,Rohan Madan,rohan.madan@college.edu,Electronics,214,BTech
STU01742,Yahvi Parmer,yahvi.parmer@college.edu,AI_ML,165,MTech
STU01743,Ryan Dar,ryan.dar@college.edu,AI_ML,66,BTech
STU01744,Veda Kunda,veda.kunda@college.edu,Mechanical,143,BTech
STU01745,Teerth Arora,teerth.arora@college.edu,Civil_Engineering,79,BTech
STU01746,Nandini Kar,nandini.kar@college.edu,Aeronautical_Engineering,54,BTech
STU01747,Gaurang Bera,gaurang.bera@college.edu,Aeronautical_Engineering,220,BTech
STU01748,Aarna Edwin,aarna.edwin@college.edu,AI_ML,228,BTech
STU01749,Jai Hora,jai.hora@college.edu,Aeronautical_Engineering,152,BTech
STU01750,Ansh Keer,ansh.keer@college.edu,Aeronautical_Engineering,157,MTech
STU01751,Kai Lalla,kai.lalla@college.edu,Cyber_Security,42,BTech
STU01752,Kalpit Ramachandran,kalpit.ramachandran@college.edu,Electronics,208,BTech
STU01753,Aarnav Karnik,aarnav.karnik@college.edu,Cyber_Security,191,BTech
STU01754,Xavier Doshi,xavier.doshi@college.edu,IT,32,BTech
STU01755,Osha Rai,osha.rai@college.edu,Computer_Science,140,BTech
STU01756,Abeer Ganguly,abeer.ganguly@college.edu,AI_ML,155,BTech
STU01757,Damyanti Gokhale,damyanti.gokhale@college.edu,AI_ML,122,MTech
STU01758,Anamika Sethi,anamika.sethi@college.edu,Computer_Science,98,BTech
STU01759,Jatin Agrawal,jatin.agrawal@college.edu,Electronics,31,BTech
STU01760,Mohammed D’Alia,mohammed.d’alia@college.edu,Cyber_Security,179,BTech
STU01761,Indrajit Shanker,indrajit.shanker@college.edu,Data_Science,147,BTech
STU01762,Ayush Madan,ayush.madan@college.edu,Electronics,62,MTech
STU01763,Nisha Dubey,nisha.dubey@college.edu,Cyber_Security,108,MTech
STU01764,Kiaan Narayan,kiaan.narayan@college.edu,Civil_Engineering,267,BTech
STU01765,Barkha Saini,barkha.saini@college.edu,Electronics,88,BTech
STU01766,Bhavini Banik,bhavini.banik@college.edu,AI_ML,134,BTech
STU01767,Chaaya Kunda,chaaya.kunda@college.edu,Civil_Engineering,248,MTech
STU01768,Utkarsh Ramesh,utkarsh.ramesh@college.edu,Cyber_Security,169,BTech
STU01769,Diya Ben,diya.ben@college.edu,Civil_Engineering,165,BTech
STU01770,Aarna Mahal,aarna.mahal@college.edu,Data_Science,31,BTech
STU01771,Pranit Dalal,pranit.dalal@college.edu,Civil_Engineering,87,MTech
STU01772,Farhan Prabhu,farhan.prabhu@college.edu,Mechanical,161,MTech
STU01773,Yashica Boase,yashica.boase@college.edu,Mechanical,91,BTech
STU01774,Faraj Devan,faraj.devan@college.edu,Mechanical,149,MTech
STU01775,Ojasvi Bassi,ojasvi.bassi@college.edu,Data_Science,129,BTech
STU01776,Akshay Parmar,akshay.parmar@college.edu,Mechanical,147,BTech
STU01777,Veda Edwin,veda.edwin@college.edu,Mechanical,57,BTech
STU01778,Amaira Sidhu,amaira.sidhu@college.edu,Computer_Science,132,BTech
STU01779,Onveer Samra,onveer.samra@college.edu,AI_ML,105,MTech
STU01780,Vedant Bains,vedant.bains@college.edu,AI_ML,187,BTech
STU01781,Yashica Shetty,yashica.shetty@college.edu,IT,155,BTech
STU01782,Aarush Warrior,aarush.warrior@college.edu,Cyber_Security,63,MTech
STU01783,Shaurya Bawa,shaurya.bawa@college.edu,AI_ML,200,BTech
STU01784,Sarthak Seth,sarthak.seth@college.edu,Civil_Engineering,187,BTech
STU01785,Leena Dash,leena.dash@college.edu,Aeronautical_Engineering,83,BTech
STU01786,Widisha Doctor,widisha.doctor@college.edu,Electronics,148,MTech
STU01787,Waida Pillai,waida.pillai@college.edu,Electronics,131,MTech
STU01788,George Korpal,george.korpal@college.edu,AI_ML,69,MTech
STU01789,Diya Bir,diya.bir@college.edu,Mechanical,218,MTech
STU01790,Ronith Dar,ronith.dar@college.edu,IT,128,BTech
STU01791,Dayita Palla,dayita.palla@college.edu,Mechanical,48,BTech
STU01792,Xavier Viswanathan,xavier.viswanathan@college.edu,Mechanical,260,BTech
STU01793,Pranit Mangat,pranit.mangat@college.edu,IT,179,BTech
STU01794,Jasmit Pal,jasmit.pal@college.edu,Data_Science,143,BTech
STU01795,Unnati Nanda,unnati.nanda@college.edu,Data_Science,260,MTech
STU01796,Aahana Sachar,aahana.sachar@college.edu,IT,38,BTech
STU01797,Yatin Desai,yatin.desai@college.edu,Cyber_Security,159,BTech
STU01798,Isha Boase,isha.boase@college.edu,IT,80,BTech
STU01799,Wridesh Sandhu,wridesh.sandhu@college.edu,Aeronautical_Engineering,147,BTech
STU01800,Meghana Suri,meghana.suri@college.edu,Data_Science,112,BTech
STU01801,Arin Solanki,arin.solanki@college.edu,Data_Science,36,BTech
STU01802,Liam Kashyap,liam.kashyap@college.edu,AI_ML,36,BTech
STU01803,Upkaar Lad,upkaar.lad@college.edu,Cyber_Security,278,BTech
STU01804,Jeremiah Krish,jeremiah.krish@college.edu,Cyber_Security,134,BTech
STU01805,Reva Vasa,reva.vasa@college.edu,Civil_Engineering,290,MTech
STU01806,Chaman Patel,chaman.patel@college.edu,Data_Science,38,BTech
STU01807,Azaan Rama,azaan.rama@college.edu,IT,43,BTech
STU01808,Daksha Agate,daksha.agate@college.edu,Aeronautical_Engineering,126,BTech
STU01809,Christopher Rastogi,christopher.rastogi@college.edu,AI_ML,81,BTech
STU01810,Ranbir Pai,ranbir.pai@college.edu,IT,130,BTech
STU01811,Gagan Dara,gagan.dara@college.edu,IT,75,BTech
STU01812,Ekta Sunder,ekta.sunder@college.edu,Cyber_Security,227,BTech
STU01813,Ishwar Lata,ishwar.lata@college.edu,IT,72,BTech
STU01814,Ranveer Yadav,ranveer.yadav@college.edu,IT,51,BTech
STU01815,Vansha Hayer,vansha.hayer@college.edu,AI_ML,32,MTech
STU01816,Maanav Bava,maanav.bava@college.edu,AI_ML,73,BTech
STU01817,Arya Parmar,arya.parmar@college.edu,IT,172,MTech
STU01818,Arin Lata,arin.lata@college.edu,Aeronautical_Engineering,167,BTech
STU01819,Siya Raghavan,siya.raghavan@college.edu,Mechanical,92,BTech
STU01820,Ekanta Narula,ekanta.narula@college.edu,Civil_Engineering,105,BTech
STU01821,Manya Mane,manya.mane@college.edu,Aeronautical_Engineering,66,BTech
STU01822,Naveen Dyal,naveen.dyal@college.edu,Electronics,162,BTech
STU01823,Zayan Thakur,zayan.thakur@college.edu,Computer_Science,158,BTech
STU01824,Omisha Sur,omisha.sur@college.edu,Data_Science,120,MTech
STU01825,Jagvi Bora,jagvi.bora@college.edu,AI_ML,40,BTech
STU01826,Adya Goswami,adya.goswami@college.edu,Aeronautical_Engineering,169,BTech
STU01827,Ekantika Rama,ekantika.rama@college.edu,Data_Science,248,MTech
STU01828,Wyatt Sampath,wyatt.sampath@college.edu,Mechanical,47,MTech
STU01829,Ishani Bobal,ishani.bobal@college.edu,Computer_Science,102,BTech
STU01830,Simon Bhagat,simon.bhagat@college.edu,AI_ML,138,BTech
STU01831,Raagini Saxena,raagini.saxena@college.edu,IT,107,BTech
STU01832,Yamini Char,yamini.char@college.edu,Electronics,76,MTech
STU01833,Simon Chaudhari,simon.chaudhari@college.edu,Civil_Engineering,149,BTech
STU01834,Chandani Ram,chandani.ram@college.edu,Aeronautical_Engineering,43,BTech
STU01835,Aashi Patil,aashi.patil@college.edu,Data_Science,136,MTech
STU01836,Rajata Hayer,rajata.hayer@college.edu,Mechanical,101,BTech
STU01837,Shravya Pall,shravya.pall@college.edu,Data_Science,144,BTech
STU01838,Amol Gour,amol.gour@college.edu,Data_Science,153,BTech
STU01839,Nidra Nath,nidra.nath@college.edu,IT,65,BTech
STU01840,Nimrat Sodhi,nimrat.sodhi@college.edu,Cyber_Security,169,BTech
STU01841,William Wason,william.wason@college.edu,AI_ML,120,BTech
STU01842,Radhika Atwal,radhika.atwal@college.edu,AI_ML,105,MTech
STU01843,Ekavir Manda,ekavir.manda@college.edu,AI_ML,167,MTech
STU01844,Wishi Tak,wishi.tak@college.edu,Cyber_Security,193,BTech
STU01845,Lohit Nanda,lohit.nanda@college.edu,Civil_Engineering,131,BTech
STU01846,Joshua Brahmbhatt,joshua.brahmbhatt@college.edu,Cyber_Security,211,MTech
STU01847,Kamya Ram,kamya.ram@college.edu,AI_ML,45,BTech
STU01848,Darika Lad,darika.lad@college.edu,Aeronautical_Engineering,161,BTech
STU01849,Hardik Seshadri,hardik.seshadri@college.edu,Data_Science,141,MTech
STU01850,Yatin Dey,yatin.dey@college.edu,Electronics,132,MTech
STU01851,Nakul Singh,nakul.singh@college.edu,Data_Science,50,MTech
STU01852,Aachal Malhotra,aachal.malhotra@college.edu,IT,119,MTech
STU01853,Chatura Badal,chatura.badal@college.edu,AI_ML,163,BTech
STU01854,Vedant Rai,vedant.rai@college.edu,Mechanical,90,BTech
